sim_number,price_vnd
814620107,3000000
708019919,1000000
966833236,500000
763751345,1000000
768288666,5000000
942885386,500000
346788998,5000000
866043138,450000
856888678,100000000
925584684,5000000
877998655,500000
915724334,12000000
783595968,500000
949100491,3000000
798904279,500000
911950234,1000000
917291200,1000000
909741314,1000000
981920288,3000000
912166502,14999999
326911839,450000
793798879,55000000
344302223,450000
947544568,1000000
782217555,5000000
708122088,1000000
328383968,5000000
375843113,500000
912672926,500000
374092552,500000
905246549,500000
877145500,500000
822497888,3000000
898342902,1000000
334220602,450000
869586958,5000000
762142888,11000000
909592121,11000000
762579571,1000000
919682612,5000000
328191959,5000000
927199868,13900000
857397839,5000000
344141013,450000
888579123,3000000
961049458,5000000
886789003,1000000
704011992,500000
328067839,450000
374114224,1000000
865666586,450000
347830639,450000
763633622,1000000
986823432,500000
799157505,1000000
332082568,450000
708066400,1000000
941904939,3000000
901591799,3000000
339888783,5000000
838290929,1000000
329615885,450000
888651651,1000000
564976999,3000000
924858297,500000
968961789,500000
941685975,10000000
899995885,3000000
848882011,3000000
344049990,450000
906699552,500000
386300386,500000
877990568,500000
702718717,1000000
333507199,450000
926461235,13000000
945521204,1000000
395973113,5000000
879489944,500000
888171416,1000000
906404222,3000000
908060205,13000000
846812525,5000000
929412512,3000000
844442021,3000000
981295686,10000000
947622643,1000000
702688900,1000000
707772773,13500000
923811668,500000
877328689,500000
988234515,1000000
775379999,80000000
904357575,500000
966906186,3000000
837181616,3000000
704881188,500000
898341325,1000000
708888123,1000000
865195495,450000
348660368,450000
935800553,1000000
909736862,500000
346230234,1000000
329625539,450000
879819139,500000
911827728,1000000
779979788,3000000
877101198,500000
705550909,5000000
827057057,12500000
866006336,5000000
814410678,3000000
921750566,500000
328889997,68000000
979355093,500000
854600666,11500000
944656036,1000000
763737734,1000000
869488991,500000
817499011,1000000
934828204,1000000
973969939,279000000
344246539,450000
397111166,500000
857298899,5000000
948705394,1000000
942933337,1000000
843274274,12000000
899658866,3000000
888856859,3000000
814428686,3000000
779911777,11000000
343791066,450000
904567028,3000000
702042020,11000000
344135939,450000
941617166,500000
903649993,3000000
921660866,3000000
769379888,178000000
822564678,11325000
909185577,10000000
922432368,500000
386884088,500000
327011982,5000000
926989818,1000000
829748586,11000000
904708210,1000000
779999408,3000000
902789011,1000000
849624888,3000000
335877898,5000000
921914555,5000000
988575646,450000
962323325,1000000
334070578,450000
836726666,5000000
987594229,3000000
849799997,1000000
962008279,3000000
901640620,10000000
812843678,11325000
919304230,3000000
787879168,3000000
385985234,500000
528686001,1000000
343427299,450000
941621998,5000000
326843639,450000
909122213,500000
333949239,15000000
329190686,450000
392183999,12000000
866171279,450000
925927699,3000000
929999817,3000000
908794394,60000000
877137989,500000
334844288,450000
788922229,3000000
836223539,5000000
364872472,5000000
768446555,5000000
335530166,450000
707392293,3000000
764188885,5000000
523651996,500000
888178817,500000
889866679,80000000
856456788,500000
706971971,5000000
922489686,500000
335905196,450000
763583585,1000000
854193886,500000
387729566,10000000
961889242,500000
862908708,450000
347784599,450000
941856994,1000000
877150879,500000
333266286,5000000
865958497,450000
795600633,1000000
911919392,10000000
762509999,110000000
862161668,5000000
763371983,5000000
327254299,450000
344248479,450000
786373737,3000000
365199919,1000000
962523589,5000000
328457639,450000
384909229,450000
923881161,500000
969642003,5000000
979087595,500000
932783368,3000000
767226888,168000000
368179668,5000000
966288737,3000000
965167183,500000
942639602,1000000
858585858,10000000
828563234,3000000
352698699,450000
947816528,1000000
917475254,3000000
372222566,3000000
343360588,450000
769872888,10500000
353386366,450000
942758984,1000000
799100522,1000000
865412599,450000
388064445,11000000
867010158,450000
799260197,1000000
334627368,450000
372148828,1000000
706525666,5000000
392040666,10000000
362100280,450000
879770345,500000
387536886,12100000
799180765,1000000
961873395,500000
862962223,450000
924072007,12000000
366664533,500000
389250666,5000000
829861979,10400000
849820767,11000000
773343210,1000000
379391199,5000000
978625168,10000000
902077099,5000000
326257770,450000
339674886,5000000
967867813,500000
879160668,500000
901109779,5000000
935197338,3000000
822641979,3000000
708555379,3000000
355893456,13000000
876757575,3000000
329030293,1000000
799931777,5000000
862953166,450000
334900279,450000
352325689,450000
963281994,12000000
867015171,450000
328315639,450000
968165678,12000000
344266618,450000
343300597,450000
345888336,5000000
334035339,12000000
829611189,500000
374257086,5000000
762744141,1000000
343172979,450000
773587222,1000000
964233115,500000
337779196,450000
335505699,450000
969379968,5000000
982595360,1000000
888678568,3000000
865191924,450000
848884888,150000000
865363648,450000
912608228,500000
877006838,500000
334310291,500000
356231881,450000
945743218,1000000
332862339,500000
786249888,500000
968155788,12000000
795526666,50000000
968650878,1000000
928999855,1000000
928309779,1000000
823917678,11325000
902806996,3000000
762777922,1000000
703357879,3000000
819772999,12000000
865464849,450000
348956679,450000
335102989,450000
327555478,450000
343060691,450000
947573399,500000
839110110,250000000
343855279,450000
773518888,90000000
947086996,3000000
909157528,1000000
344005866,450000
384233302,500000
932799866,5000000
585997879,150000000
364112992,500000
944260580,3000000
763605105,1000000
329127539,450000
379487997,450000
375832006,450000
343476399,450000
935019529,3000000
334074799,450000
372072137,1000000
355582197,500000
788631631,10000000
773986234,500000
981892004,5000000
972861330,450000
855717171,10000000
339824824,13000000
962001986,5000000
774387888,13500000
368365568,1000000
905189593,500000
924228777,5000000
837691368,3000000
879611686,500000
393683456,13000000
879879986,1000000
332489599,450000
336133340,450000
901458356,5000000
798886689,10400000
838661866,1000000
937593539,3000000
962128365,500000
343396366,450000
931336600,5000000
346133319,450000
925958179,3000000
763583683,1000000
812373839,60000000
924106777,5000000
888730930,1000000
762555311,1000000
848144441,5000000
961383183,500000
355717979,12000000
342847839,450000
943100100,5000000
977888693,5000000
981264525,1000000
889893894,3000000
939865098,500000
966243715,89500000
795682282,1000000
373070688,13000000
343141639,450000
789484484,5000000
865200788,450000
877100988,500000
888631189,1000000
763616616,1000000
908916289,3000000
354691599,500000
838393889,3000000
865561766,450000
777993535,3000000
336648639,450000
819301666,3000000
523431988,500000
888919499,3000000
845120378,1000000
912141779,15000000
386135689,5000000
377002234,500000
988974300,500000
879000278,5000000
394733773,500000
906993888,15000000
343876288,450000
384179433,13500000
585902005,500000
905353940,500000
814041976,5000000
918963402,500000
336044839,500000
343344639,450000
862949586,450000
835244799,500000
846879886,3000000
939458270,500000
814744444,1000000
334255286,450000
328441866,450000
865465786,450000
702724012,1000000
846112399,12000000
363379379,10000000
328166578,450000
376695789,5000000
942987671,1000000
989679634,1000000
905577906,500000
852399266,500000
762561010,1000000
833709508,5000000
867000143,450000
914821775,1000000
925599162,3000000
965061998,12000000
976391639,3000000
889415169,500000
932722136,500000
523301981,500000
904050600,3000000
888365012,3000000
898744567,3000000
326934866,450000
705248404,1000000
762597373,1000000
332682444,450000
796707979,50000000
937777509,500000
974067971,450000
783962345,3000000
865192799,61700000
339851972,1000000
764551123,1000000
777608333,12000000
333469599,450000
568870006,3000000
777227678,3000000
399555542,3000000
822204999,14000000
977077049,12000000
879402029,500000
886688834,3000000
945923745,1000000
762599600,1000000
964974799,500000
373066666,5000000
344030175,450000
343300208,450000
973090210,3000000
335332799,450000
877993239,1000000
567911368,3000000
337288789,3000000
978300492,500000
385367399,5000000
344141409,450000
975300206,500000
987789890,55000000
965962568,5000000
966263719,5000000
977931131,5000000
342667553,500000
339991222,3000000
355569688,5000000
343260472,450000
334253266,450000
815466663,10000000
943106497,500000
385242039,450000
334665986,450000
819821995,12600000
889519979,3000000
877117456,500000
333087566,450000
763161186,1000000
868335868,500000
344054899,450000
835211488,3000000
925277979,13000000
799114488,1000000
763621921,1000000
981002286,3000000
566302007,500000
949550707,1000000
972314334,450000
326086439,450000
921940999,13000000
973178569,145000000
984173199,3000000
798134953,3000000
335769188,450000
329164268,450000
909842470,500000
879880992,500000
705641666,11000000
869719995,5000000
911291334,1000000
358116131,3000000
889001272,1000000
903723456,500000
708132732,1000000
344080212,450000
862922206,450000
705244432,1000000
327051201,450000
912117939,3000000
827016688,5000000
862900063,450000
348149668,1000000
842765432,10000000
329688186,450000
327234166,450000
365239779,10000000
845555593,76000000
865401366,450000
819811994,11000000
919106004,13700000
777281339,3000000
763571976,1000000
343814639,450000
788256888,5000000
763622155,1000000
877111556,500000
813456737,3000000
967165301,500000
889007064,1000000
984495397,500000
923920888,11000000
922584999,14700000
397273678,5000000
973789705,450000
795598591,1000000
763685985,1000000
922784999,12200000
843127678,11325000
329201551,450000
934921997,3000000
332487539,450000
972889577,5000000
799019543,1000000
784338877,110000000
921061997,12000000
968257169,15000000
931359229,3000000
973040520,3000000
886733338,12000000
815687988,5000000
987795249,450000
989333388,13000000
877100881,500000
879926292,500000
975802398,1000000
865470570,450000
795761969,1000000
911234548,5000000
988395636,500000
359880777,5000000
328827479,450000
389314666,99000000
378782789,5000000
934423968,1000000
395989988,500000
865021110,59000000
363171110,450000
935060996,3000000
962913110,3000000
333986986,5000000
343310697,450000
877002898,500000
926272775,1000000
879592279,500000
946984140,1000000
914274222,3000000
814613000,55000000
862903489,450000
866220818,450000
911888789,14000000
775696269,11000000
983882023,3000000
942399124,3000000
328462966,450000
931028000,3000000
344210193,450000
847331155,3000000
333857689,450000
707822922,5000000
357266879,5000000
798368378,10000000
705552025,1000000
879626362,500000
799055766,1000000
898486848,3000000
948920923,13500000
913287300,1000000
778888568,15000000
762722188,1000000
888453095,500000
346340889,10000000
946567895,13600000
343615639,450000
707567802,1000000
865432689,450000
763755577,1000000
921082013,10000000
962069896,3000000
335480000,13000000
378520000,13600000
896509070,1000000
866390539,450000
705968368,1000000
901871678,5000000
707623888,5000000
777623789,3000000
333159983,3000000
896666640,12000000
815557558,1000000
912852019,5000000
795596598,1000000
931052023,10000000
828798688,3000000
921471988,5000000
934777141,5000000
901589262,500000
929291010,3000000
901308389,1000000
974113417,450000
335942386,450000
968995719,3000000
776007078,3000000
817991788,500000
329206988,450000
819107678,1000000
844116999,10200000
383979899,10000000
343923166,450000
888844051,5000000
947612005,3000000
788363636,5000000
976108995,3000000
344160398,450000
879931186,500000
763500377,1000000
817014678,3000000
889763763,5000000
386822833,500000
335637399,450000
886313818,3000000
869679886,14800000
862943643,450000
793626688,5000000
925368692,500000
962292569,5000000
335190539,450000
777637637,13000000
763672676,1000000
961336884,500000
945124680,500000
708220822,3000000
792066868,3000000
784174555,5000000
911719855,3000000
963936898,500000
763533123,1000000
964808899,355000000
327459444,450000
974730565,500000
395889666,13000000
343293439,450000
367672003,3000000
889526777,65000000
936687239,1000000
